Run,study_accession
SRR4450342,GSE89184
SRR4450343,GSE89184
SRR4450344,GSE89184
SRR4450345,GSE89184
SRR4450351,GSE89184
SRR4450352,GSE89184
SRR4450353,GSE89184
SRR4450354,GSE89184
SRR4450355,GSE89184
SRR4450356,GSE89184
SRR4450357,GSE89184
SRR4450358,GSE89184
SRR4450363,GSE89184
SRR4450364,GSE89184
SRR4450365,GSE89184
SRR4450366,GSE89184
SRR4450367,GSE89184
SRR4450368,GSE89184
SRR618774,SRA056377
SRR618775,SRA056377
ERR1190989,PRJEB12126
ERR1190990,PRJEB12126
ERR1190991,PRJEB12126
ERR1190992,PRJEB12126
ERR1190999,PRJEB12126
ERR1191000,PRJEB12126
ERR1191001,PRJEB12126
ERR1191002,PRJEB12126
ERR1191003,PRJEB12126
ERR1191004,PRJEB12126
ERR1191005,PRJEB12126
ERR1191006,PRJEB12126
ERR1191007,PRJEB12126
ERR1191008,PRJEB12126
ERR1191009,PRJEB12126
ERR1191010,PRJEB12126
ERR1191011,PRJEB12126
ERR1191012,PRJEB12126
ERR1191019,PRJEB12126
ERR1191020,PRJEB12126
ERR1191022,PRJEB12126
ERR1191023,PRJEB12126
ERR1191024,PRJEB12126
ERR1191025,PRJEB12126
ERR1191026,PRJEB12126
ERR1191027,PRJEB12126
ERR1191028,PRJEB12126
SRR1664359,GSE59784
SRR1664360,GSE59784
SRR458756,GSE37111
SRR458757,GSE37111
SRR5736000,GSE100332
SRR5736001,GSE100332
SRR5736002,GSE100332
SRR5736003,GSE100332
SRR065774,GSE22001
SRR065775,GSE22001
SRR065779,GSE22001
SRR065780,GSE22001
SRR1810487,GSE66054
SRR1810488,GSE66054
SRR1810489,GSE66054
SRR1810490,GSE66054
SRR1551122,GSE60426
SRR1551123,GSE60426
SRR1551124,GSE60426
SRR1551125,GSE60426
SRR1551126,GSE60426
SRR1551127,GSE60426
SRR1551128,GSE60426
SRR1551129,GSE60426
SRR1551130,GSE60426
SRR1551131,GSE60426
SRR1551132,GSE60426
SRR1551140,GSE60426
SRR1551141,GSE60426
SRR1551142,GSE60426
SRR1551143,GSE60426
SRR1551144,GSE60426
SRR1551145,GSE60426
SRR1551146,GSE60426
SRR1551147,GSE60426
SRR1551148,GSE60426
SRR1551149,GSE60426
SRR1551150,GSE60426
SRR1551151,GSE60426
SRR1551169,GSE60426
SRR1551171,GSE60426
SRR1551177,GSE60426
SRR1551178,GSE60426
SRR1551179,GSE60426
SRR1551180,GSE60426
SRR1551181,GSE60426
SRR1551186,GSE60426
SRR1551187,GSE60426
SRR1551188,GSE60426
SRR1551189,GSE60426
SRR1551196,GSE60426
SRR1551197,GSE60426
SRR1551198,GSE60426
SRR1551199,GSE60426
SRR1551200,GSE60426
SRR1551201,GSE60426
SRR1551204,GSE60426
SRR1551205,GSE60426
SRR1551208,GSE60426
SRR1551209,GSE60426
SRR1551212,GSE60426
SRR1551213,GSE60426
SRR1551216,GSE60426
SRR1551217,GSE60426
SRR1593031,GSE60426
SRR2163083,GSE72064
SRR2163084,GSE72064
SRR2163085,GSE72064
SRR2163086,GSE72064
SRR2163087,GSE72064
SRR2163093,GSE72064
SRR2163094,GSE72064
SRR2163095,GSE72064
SRR2163096,GSE72064
SRR2163097,GSE72064
SRR2163103,GSE72064
SRR2163104,GSE72064
SRR2163105,GSE72064
SRR2163106,GSE72064
SRR2163107,GSE72064
SRR2163113,GSE72064
SRR2163114,GSE72064
SRR2733385,GSE72064
SRR5952328,GSE102890
SRR5952329,GSE102890
SRR5952330,GSE102890
SRR5952331,GSE102890
SRR5952332,GSE102890
SRR5952333,GSE102890
SRR5952340,GSE102890
SRR5952341,GSE102890
SRR5952342,GSE102890
SRR5952343,GSE102890
SRR5952344,GSE102890
SRR5952345,GSE102890
SRR1382092,GSE58423
SRR1382093,GSE58423
SRR1382094,GSE58423
SRR1382095,GSE58423
SRR1382096,GSE58423
SRR1382097,GSE58423
SRR1382098,GSE58423
SRR1382099,GSE58423
SRR5933670,GSE102659
SRR5933671,GSE102659
SRR5933683,GSE102659
SRR5933684,GSE102659
SRR5933685,GSE102659
SRR5933686,GSE102659
SRR5933687,GSE102659
SRR5933688,GSE102659
SRR5933689,GSE102659
SRR5933690,GSE102659
SRR4436398,GSE89011
SRR4436400,GSE89011
SRR4436402,GSE89011
SRR4436404,GSE89011
SRR4436406,GSE89011
SRR4436408,GSE89011
SRR4436410,GSE89011
SRR4436412,GSE89011
SRR1039859,GSE52809
SRR1039863,GSE52809
SRR1146552,GSE52809
SRR1146553,GSE52809
SRR1146554,GSE52809
SRR1146555,GSE52809
SRR1146556,GSE52809
SRR1146557,GSE52809
SRR1146558,GSE52809
SRR1146559,GSE52809
SRR989509,GSE50983
SRR989510,GSE50983
SRR989513,GSE50983
SRR989514,GSE50983
SRR315597,GSE30839
SRR315598,GSE30839
SRR315599,GSE30839
SRR315600,GSE30839
SRR315601,GSE30839
SRR315602,GSE30839
SRR315603,GSE30839
SRR315604,GSE30839
SRR315605,GSE30839
SRR315606,GSE30839
SRR315607,GSE30839
SRR315608,GSE30839
SRR315609,GSE30839
SRR315610,GSE30839
SRR315611,GSE30839
SRR315612,GSE30839
SRR315613,GSE30839
SRR315614,GSE30839
SRR315615,GSE30839
SRR315616,GSE30839
SRR315617,GSE30839
SRR315618,GSE30839
SRR315619,GSE30839
SRR315620,GSE30839
SRR315621,GSE30839
SRR315622,GSE30839
SRR315623,GSE30839
SRR315624,GSE30839
SRR315625,GSE30839
SRR315626,GSE30839
SRR315627,GSE30839
SRR1013472,GSE51424
SRR1013473,GSE51424
SRR1013474,GSE51424
SRR1013478,GSE51424
SRR1013479,GSE51424
SRR1013480,GSE51424
SRR1013481,GSE51424
SRR1013482,GSE51424
SRR1013483,GSE51424
SRR1536296,GSE60095
SRR1536297,GSE60095
SRR1536298,GSE60095
SRR1536299,GSE60095
SRR1536300,GSE60095
SRR1536301,GSE60095
SRR1930188,GSE67305
SRR1930189,GSE67305
SRR1930190,GSE67305
SRR1930191,GSE67305
SRR1930192,GSE67305
SRR1930193,GSE67305
SRR1930194,GSE67305
SRR1930195,GSE67305
SRR1930196,GSE67305
SRR1930197,GSE67305
SRR1930198,GSE67305
SRR1930199,GSE67305
SRR1930200,GSE67305
SRR1930201,GSE67305
SRR1930202,GSE67305
SRR1930203,GSE67305
SRR1930204,GSE67305
SRR1930205,GSE67305
SRR1930206,GSE67305
SRR1930207,GSE67305
SRR1930208,GSE67305
SRR1930209,GSE67305
SRR1930210,GSE67305
SRR1930211,GSE67305
SRR1930212,GSE67305
SRR1930213,GSE67305
SRR1930214,GSE67305
SRR1930215,GSE67305
SRR1202290,GSE56127
SRR1202291,GSE56127
SRR1202292,GSE56127
SRR1202293,GSE56127
SRR1202294,GSE56127
SRR1202295,GSE56127
SRR1202296,GSE56127
SRR1202297,GSE56127
SRR2163140,GSE72066
SRR2163141,GSE72066
SRR2163142,GSE72066
SRR2163143,GSE72066
SRR2163144,GSE72066
SRR2163145,GSE72066
SRR1605293,GSE62134
SRR1605294,GSE62134
SRR1605295,GSE62134
SRR1605296,GSE62134
SRR1605297,GSE62134
SRR1605298,GSE62134
SRR1605299,GSE62134
SRR1605300,GSE62134
SRR1605304,GSE62134
SRR1605305,GSE62134
SRR1605309,GSE62134
SRR1605310,GSE62134
SRR3746512,GSE84112
SRR3746513,GSE84112
SRR3746514,GSE84112
SRR3746515,GSE84112
SRR3746516,GSE84112
SRR3746517,GSE84112
SRR3746518,GSE84112
SRR3746519,GSE84112
SRR3746520,GSE84112
SRR1066893,GSE53743
SRR1066894,GSE53743
SRR1066895,GSE53743
SRR1066896,GSE53743
SRR1066901,GSE53743
SRR1066902,GSE53743
SRR1066903,GSE53743
SRR1066904,GSE53743
SRR1066909,GSE53743
SRR1066910,GSE53743
SRR1066911,GSE53743
SRR1066912,GSE53743
SRR1066917,GSE53743
SRR1066918,GSE53743
SRR1066919,GSE53743
SRR1066920,GSE53743
SRR1066925,GSE53743
SRR1066926,GSE53743
SRR1066927,GSE53743
SRR1066928,GSE53743
ERR601610,PRJEB7276
SRR3665647,GSE83332
SRR3665648,GSE83332
SRR3665649,GSE83332
SRR3665650,GSE83332
SRR3665651,GSE83332
SRR3665652,GSE83332
SRR3665653,GSE83332
SRR3665654,GSE83332
SRR3665655,GSE83332
SRR3665656,GSE83332
SRR3665657,GSE83332
SRR3665658,GSE83332
SRR3665659,GSE83332
SRR3665660,GSE83332
SRR3665661,GSE83332
SRR3665662,GSE83332
SRR3665663,GSE83332
SRR3665664,GSE83332
SRR3665665,GSE83332
SRR3665666,GSE83332
SRR3665667,GSE83332
SRR3665668,GSE83332
SRR3665669,GSE83332
SRR3665670,GSE83332
SRR3665671,GSE83332
SRR3665672,GSE83332
SRR3665673,GSE83332
SRR3665674,GSE83332
SRR3665675,GSE83332
SRR3665676,GSE83332
SRR3665677,GSE83332
SRR3665678,GSE83332
SRR3665679,GSE83332
SRR3665680,GSE83332
SRR3665694,GSE83332
SRR3665695,GSE83332
SRR3665696,GSE83332
SRR3665697,GSE83332
SRR3665698,GSE83332
SRR3665699,GSE83332
SRR3665700,GSE83332
SRR3665701,GSE83332
SRR3665702,GSE83332
SRR3665703,GSE83332
SRR3665704,GSE83332
SRR3665705,GSE83332
SRR3665706,GSE83332
SRR3665707,GSE83332
SRR3665708,GSE83332
SRR3665709,GSE83332
SRR3665710,GSE83332
SRR3665711,GSE83332
SRR3665712,GSE83332
SRR3665713,GSE83332
SRR3665714,GSE83332
SRR3665715,GSE83332
SRR3665716,GSE83332
SRR3665717,GSE83332
SRR3665718,GSE83332
SRR3665719,GSE83332
SRR3665720,GSE83332
SRR3665721,GSE83332
SRR3665722,GSE83332
SRR3665723,GSE83332
SRR3665724,GSE83332
SRR3665725,GSE83332
SRR3665726,GSE83332
SRR3665727,GSE83332
SRR3665728,GSE83332
SRR3665729,GSE83332
SRR3665730,GSE83332
SRR3665731,GSE83332
SRR3665732,GSE83332
SRR3665733,GSE83332
SRR3665734,GSE83332
SRR3665735,GSE83332
SRR3665736,GSE83332
SRR3494961,GSE81283
SRR3494962,GSE81283
SRR3494963,GSE81283
SRR3494964,GSE81283
SRR3494965,GSE81283
SRR3494966,GSE81283
SRR3494967,GSE81283
SRR3494968,GSE81283
SRR3494969,GSE81283
SRR3494970,GSE81283
SRR3494971,GSE81283
SRR3494972,GSE81283
SRR3494973,GSE81283
SRR3494974,GSE81283
SRR3494975,GSE81283
SRR3494976,GSE81283
SRR3494977,GSE81283
SRR3494978,GSE81283
SRR3494979,GSE81283
SRR3494980,GSE81283
SRR3494981,GSE81283
SRR3494982,GSE81283
SRR3494983,GSE81283
SRR3494984,GSE81283
SRR3494985,GSE81283
SRR3494986,GSE81283
SRR3494987,GSE81283
SRR3494988,GSE81283
SRR3494989,GSE81283
SRR3494990,GSE81283
SRR3494991,GSE81283
SRR3494992,GSE81283
SRR3494993,GSE81283
SRR3494994,GSE81283
SRR3494995,GSE81283
SRR3494996,GSE81283
SRR3494997,GSE81283
SRR3494998,GSE81283
SRR3494999,GSE81283
SRR3495000,GSE81283
SRR3495001,GSE81283
SRR3495002,GSE81283
SRR3495003,GSE81283
SRR3495004,GSE81283
SRR3495005,GSE81283
SRR648666,GSE32060
SRR649752,GSE32060
SRR649754,GSE32060
SRR649755,GSE32060
SRR649756,GSE32060
SRR649757,GSE32060
SRR649758,GSE32060
SRR24044803,PRJNA951511
SRR24044802,PRJNA951511
SRR24044801,PRJNA951511
SRR24044800,PRJNA951511
SRR24044799,PRJNA951511
SRR24044797,PRJNA951511
SRR24044796,PRJNA951511
SRR24044795,PRJNA951511
SRR24044794,PRJNA951511
SRR24044793,PRJNA951511
SRR24044792,PRJNA951511
SRR24044791,PRJNA951511
SRR24044790,PRJNA951511
SRR24044789,PRJNA951511
SRR24044788,PRJNA951511
SRR24042802,PRJNA951361
SRR24042801,PRJNA951361
SRR24042800,PRJNA951361
SRR24042799,PRJNA951361
SRR24042798,PRJNA951361
SRR24042797,PRJNA951361
SRR24042796,PRJNA951361
SRR24042795,PRJNA951361
SRR24042794,PRJNA951361
SRR24042793,PRJNA951361
SRR24042792,PRJNA951361
SRR23433738,PRJNA934078
SRR23433737,PRJNA934078
SRR23433736,PRJNA934078
SRR23433735,PRJNA934078
DRR207365,PRJDB9278
ERR3225410,PRJEB31750
ERR3225411,PRJEB31750
ERR3225412,PRJEB31750
ERR3225416,PRJEB31750
ERR3225417,PRJEB31750
ERR3225418,PRJEB31750
ERR4342736,PRJEB39403
ERR4342737,PRJEB39403
ERR4342738,PRJEB39403
SRR533665,PRJNA172014
SRR533666,PRJNA172014
SRR533667,PRJNA172014
SRR533668,PRJNA172014
SRR1596101,PRJNA262909
SRR1596102,PRJNA262909
SRR1596103,PRJNA262909
SRR1596104,PRJNA262909
SRR10446727,PRJNA275185
SRR10446728,PRJNA275185
SRR10446729,PRJNA275185
SRR10446730,PRJNA275185
SRR10446731,PRJNA275185
SRR10446732,PRJNA275185
SRR10446740,PRJNA275185
SRR10446741,PRJNA275185
SRR10446742,PRJNA275185
SRR10446744,PRJNA275185
SRR10446745,PRJNA275185
SRR10446746,PRJNA275185
SRR10446747,PRJNA275185
SRR10446748,PRJNA275185
SRR10446749,PRJNA275185
SRR10446753,PRJNA275185
SRR10446756,PRJNA275185
SRR10446757,PRJNA275185
SRR10446759,PRJNA275185
SRR10446760,PRJNA275185
SRR2518205,PRJNA297039
SRR2518206,PRJNA297039
SRR2518207,PRJNA297039
SRR2518208,PRJNA297039
SRR2518209,PRJNA297039
SRR2518210,PRJNA297039
SRR2518211,PRJNA297039
SRR2518212,PRJNA297039
SRR5453819,PRJNA297039
SRR5453820,PRJNA297039
SRR5453821,PRJNA297039
SRR5453822,PRJNA297039
SRR3488640,PRJNA321057
SRR3488641,PRJNA321057
SRR3488642,PRJNA321057
SRR3488643,PRJNA321057
SRR3488644,PRJNA321057
SRR3488645,PRJNA321057
SRR3488646,PRJNA321057
SRR3488647,PRJNA321057
SRR3488648,PRJNA321057
SRR3726644,PRJNA327113
SRR3726645,PRJNA327113
SRR3726646,PRJNA327113
SRR3726647,PRJNA327113
SRR3726648,PRJNA327113
SRR3726649,PRJNA327113
SRR3726650,PRJNA327113
SRR3726651,PRJNA327113
SRR11218272,PRJNA375080
SRR11218273,PRJNA375080
SRR11218268,PRJNA375080
SRR11218269,PRJNA375080
SRR11218270,PRJNA375080
SRR11218271,PRJNA375080
SRR11218274,PRJNA375080
SRR11218275,PRJNA375080
SRR11218276,PRJNA375080
SRR11218277,PRJNA375080
SRR11218278,PRJNA375080
SRR11218279,PRJNA375080
SRR5262884,PRJNA375080
SRR5262885,PRJNA375080
SRR5262886,PRJNA375080
SRR5262887,PRJNA375080
SRR5262888,PRJNA375080
SRR5262889,PRJNA375080
SRR5262890,PRJNA375080
SRR5262891,PRJNA375080
SRR5262892,PRJNA375080
SRR5262893,PRJNA375080
SRR5262894,PRJNA375080
SRR5262895,PRJNA375080
SRR5291505,PRJNA377088
SRR5291506,PRJNA377088
SRR5291507,PRJNA377088
SRR5291508,PRJNA377088
SRR5291509,PRJNA377088
SRR5291510,PRJNA377088
SRR5398651,PRJNA381205
SRR5398663,PRJNA381205
SRR5398665,PRJNA381205
SRR5398667,PRJNA381205
SRR5398669,PRJNA381205
SRR5398671,PRJNA381205
SRR5398673,PRJNA381205
SRR5640835,PRJNA388919
SRR5640836,PRJNA388919
SRR5640837,PRJNA388919
SRR5640838,PRJNA388919
SRR5640839,PRJNA388919
SRR5640840,PRJNA388919
SRR5640841,PRJNA388919
SRR5640842,PRJNA388919
SRR5640843,PRJNA388919
SRR5640844,PRJNA388919
SRR5640845,PRJNA388919
SRR5865792,PRJNA395723
SRR5865793,PRJNA395723
SRR5865794,PRJNA395723
SRR5865795,PRJNA395723
SRR5865796,PRJNA395723
SRR5865797,PRJNA395723
SRR5865798,PRJNA395723
SRR5905825,PRJNA397408
SRR5905826,PRJNA397408
SRR5908900,PRJNA397543
SRR5908901,PRJNA397543
SRR6023964,PRJNA403993
SRR6023965,PRJNA403993
SRR6023966,PRJNA403993
SRR6023967,PRJNA403993
SRR6189657,PRJNA414959
SRR6189658,PRJNA414959
SRR6189659,PRJNA414959
SRR6189662,PRJNA414959
SRR6189663,PRJNA414959
SRR6189666,PRJNA414959
SRR6189667,PRJNA414959
SRR6255560,PRJNA417116
SRR6255561,PRJNA417116
SRR6255562,PRJNA417116
SRR6255563,PRJNA417116
SRR6255564,PRJNA417116
SRR6255565,PRJNA417116
SRR6255566,PRJNA417116
SRR6255567,PRJNA417116
SRR6255568,PRJNA417116
SRR6255569,PRJNA417116
SRR6255570,PRJNA417116
SRR6255571,PRJNA417116
SRR6255572,PRJNA417116
SRR6255573,PRJNA417116
SRR6255574,PRJNA417116
SRR6255575,PRJNA417116
SRR6255576,PRJNA417116
SRR6255577,PRJNA417116
SRR6255578,PRJNA417116
SRR6255579,PRJNA417116
SRR6255580,PRJNA417116
SRR6255581,PRJNA417116
SRR6255582,PRJNA417116
SRR6255583,PRJNA417116
SRR6315847,PRJNA418997
SRR6841604,PRJNA438489
SRR6841605,PRJNA438489
SRR6841606,PRJNA438489
SRR6841607,PRJNA438489
SRR6841608,PRJNA438489
SRR6841609,PRJNA438489
SRR6876916,PRJNA445183
SRR6876917,PRJNA445183
SRR6876918,PRJNA445183
SRR6876919,PRJNA445183
SRR6876920,PRJNA445183
SRR6876921,PRJNA445183
SRR6876922,PRJNA445183
SRR6876923,PRJNA445183
SRR6876924,PRJNA445183
SRR6876925,PRJNA445183
SRR6876926,PRJNA445183
SRR6876927,PRJNA445183
SRR12671761,PRJNA445295
SRR12671762,PRJNA445295
SRR12671763,PRJNA445295
SRR12671764,PRJNA445295
SRR12671765,PRJNA445295
SRR12671766,PRJNA445295
SRR12671767,PRJNA445295
SRR12671768,PRJNA445295
SRR12671769,PRJNA445295
SRR12671770,PRJNA445295
SRR12671771,PRJNA445295
SRR12671772,PRJNA445295
SRR6880571,PRJNA445295
SRR6880572,PRJNA445295
SRR6880573,PRJNA445295
SRR6880574,PRJNA445295
SRR6880575,PRJNA445295
SRR6880576,PRJNA445295
SRR6880577,PRJNA445295
SRR6880578,PRJNA445295
SRR6880579,PRJNA445295
SRR6880580,PRJNA445295
SRR6880581,PRJNA445295
SRR6880582,PRJNA445295
SRR6880583,PRJNA445295
SRR6880584,PRJNA445295
SRR6880585,PRJNA445295
SRR6880586,PRJNA445295
SRR6880587,PRJNA445295
SRR6880588,PRJNA445295
SRR6880589,PRJNA445295
SRR6880590,PRJNA445295
SRR6880591,PRJNA445295
SRR6880592,PRJNA445295
SRR6880593,PRJNA445295
SRR6880594,PRJNA445295
SRR6880595,PRJNA445295
SRR6880596,PRJNA445295
SRR6880597,PRJNA445295
SRR6880598,PRJNA445295
SRR6880599,PRJNA445295
SRR6880600,PRJNA445295
SRR6880601,PRJNA445295
SRR6880602,PRJNA445295
SRR6880603,PRJNA445295
SRR6880604,PRJNA445295
SRR6880605,PRJNA445295
SRR6880606,PRJNA445295
SRR6880607,PRJNA445295
SRR6880608,PRJNA445295
SRR6880609,PRJNA445295
SRR6880610,PRJNA445295
SRR6880611,PRJNA445295
SRR6880612,PRJNA445295
SRR6880613,PRJNA445295
SRR6880614,PRJNA445295
SRR6880615,PRJNA445295
SRR6880616,PRJNA445295
SRR6880617,PRJNA445295
SRR6880618,PRJNA445295
SRR6880619,PRJNA445295
SRR6880620,PRJNA445295
SRR6880621,PRJNA445295
SRR6880622,PRJNA445295
SRR6880623,PRJNA445295
SRR6880624,PRJNA445295
SRR6880625,PRJNA445295
SRR6880626,PRJNA445295
SRR6880627,PRJNA445295
SRR6880628,PRJNA445295
SRR6880629,PRJNA445295
SRR6880630,PRJNA445295
SRR6880631,PRJNA445295
SRR6880632,PRJNA445295
SRR6880633,PRJNA445295
SRR6880634,PRJNA445295
SRR6880635,PRJNA445295
SRR6880636,PRJNA445295
SRR6880637,PRJNA445295
SRR6880638,PRJNA445295
SRR6880639,PRJNA445295
SRR6880640,PRJNA445295
SRR6880641,PRJNA445295
SRR6880642,PRJNA445295
SRR6880643,PRJNA445295
SRR6880644,PRJNA445295
SRR6880645,PRJNA445295
SRR6880646,PRJNA445295
SRR6880647,PRJNA445295
SRR6880648,PRJNA445295
SRR6880649,PRJNA445295
SRR6880650,PRJNA445295
SRR6880651,PRJNA445295
SRR6880652,PRJNA445295
SRR6880653,PRJNA445295
SRR6880654,PRJNA445295
SRR6880655,PRJNA445295
SRR6880656,PRJNA445295
SRR6916500,PRJNA448005
SRR6916501,PRJNA448005
SRR6916502,PRJNA448005
SRR6916503,PRJNA448005
SRR6916504,PRJNA448005
SRR6916505,PRJNA448005
SRR6916506,PRJNA448005
SRR6916507,PRJNA448005
SRR6949916,PRJNA448921
SRR6949917,PRJNA448921
SRR6949918,PRJNA448921
SRR6949922,PRJNA448921
SRR6949923,PRJNA448921
SRR6949924,PRJNA448921
SRR7074420,PRJNA453992
SRR7074421,PRJNA453992
SRR7074422,PRJNA453992
SRR7074423,PRJNA453992
SRR7074424,PRJNA453992
SRR7074425,PRJNA453992
SRR7074426,PRJNA453992
SRR7074427,PRJNA453992
SRR7074428,PRJNA453992
SRR7074429,PRJNA453992
SRR7074430,PRJNA453992
SRR7074431,PRJNA453992
SRR7124023,PRJNA464051
SRR7124024,PRJNA464051
SRR7124025,PRJNA464051
SRR7124026,PRJNA464051
SRR7124027,PRJNA464051
SRR7124028,PRJNA464051
SRR7215503,PRJNA472989
SRR7215502,PRJNA472989
SRR7215499,PRJNA472989
SRR7215498,PRJNA472989
SRR7215497,PRJNA472989
SRR7215496,PRJNA472989
SRR7235643,PRJNA473808
SRR7235644,PRJNA473808
SRR7235645,PRJNA473808
SRR7235646,PRJNA473808
SRR7235647,PRJNA473808
SRR7235648,PRJNA473808
SRR7235649,PRJNA473808
SRR7235650,PRJNA473808
SRR7235651,PRJNA473808
SRR7235652,PRJNA473808
SRR7235653,PRJNA473808
SRR7235654,PRJNA473808
SRR7277902,PRJNA475144
SRR7277903,PRJNA475144
SRR7277904,PRJNA475144
SRR7277905,PRJNA475144
SRR7405199,PRJNA476979
SRR7405201,PRJNA476979
SRR7405203,PRJNA476979
SRR7405205,PRJNA476979
SRR7405207,PRJNA476979
SRR7513745,PRJNA480786
SRR7513746,PRJNA480786
SRR7513747,PRJNA480786
SRR7513748,PRJNA480786
SRR7516856,SW
SRR7516857,PRJNA480907
SRR7516858,PRJNA480907
SRR7516859,PRJNA480907
SRR7516864,PRJNA480907
SRR7516865,PRJNA480907
SRR7516866,PRJNA480907
SRR7516867,PRJNA480907
SRR7640021,PRJNA484227
SRR7640019,PRJNA484227
SRR7640017,PRJNA484227
SRR7640015,PRJNA484227
SRR7640013,PRJNA484227
SRR7640011,PRJNA484227
SRR7640009,PRJNA484227
SRR7640007,PRJNA484227
SRR7640005,PRJNA484227
SRR7640003,PRJNA484227
SRR7639998,PRJNA484227
SRR7639996,PRJNA484227
SRR8874836,PRJNA484227
SRR8874835,PRJNA484227
SRR8874834,PRJNA484227
SRR8874833,PRJNA484227
SRR8874832,PRJNA484227
SRR8874828,PRJNA484227
SRR8874825,PRJNA484227
SRR8874824,PRJNA484227
SRR8874822,PRJNA484227
SRR8874820,PRJNA484227
SRR8874819,PRJNA484227
SRR8874818,PRJNA484227
SRR8874817,PRJNA484227
SRR8874815,PRJNA484227
SRR8874813,PRJNA484227
SRR8874807,PRJNA484227
SRR8874806,PRJNA484227
SRR8874802,PRJNA484227
SRR7777908,PRJNA488955
SRR7777909,PRJNA488955
SRR7777910,PRJNA488955
SRR7777911,PRJNA488955
SRR7777912,PRJNA488955
SRR7777913,PRJNA488955
SRR7777914,PRJNA488955
SRR7777915,PRJNA488955
SRR7792195,PRJNA489606
SRR7792196,PRJNA489606
SRR7907165,PRJNA493293
SRR7907166,PRJNA493293
SRR7907167,PRJNA493293
SRR7907168,PRJNA493293
SRR7907169,PRJNA493293
SRR7907170,PRJNA493293
SRR7907175,PRJNA493293
SRR7907176,PRJNA493293
SRR7907177,PRJNA493293
SRR7907178,PRJNA493293
SRR7956050,PRJNA494404
SRR7956051,PRJNA494404
SRR7956052,PRJNA494404
SRR7956053,PRJNA494404
SRR8130804,PRJNA499089
SRR8130805,PRJNA499089
SRR8130806,PRJNA499089
SRR8130807,PRJNA499089
SRR11869332,PRJNA510416
SRR11869322,PRJNA510416
SRR11869324,PRJNA510416
SRR11869326,PRJNA510416
SRR11869328,PRJNA510416
SRR11869330,PRJNA510416
SRR11869334,PRJNA510416
SRR11869336,PRJNA510416
SRR11869338,PRJNA510416
SRR11869340,PRJNA510416
SRR11869342,PRJNA510416
SRR11869344,PRJNA510416
SRR11869346,PRJNA510416
SRR11869348,PRJNA510416
SRR11869350,PRJNA510416
SRR11869352,PRJNA510416
SRR11869354,PRJNA510416
SRR11869356,PRJNA510416
SRR11869358,PRJNA510416
SRR11869360,PRJNA510416
SRR11869362,PRJNA510416
SRR11869364,PRJNA510416
SRR11869366,PRJNA510416
SRR11869368,PRJNA510416
SRR11869370,PRJNA510416
SRR11869372,PRJNA510416
SRR11869374,PRJNA510416
SRR11869376,PRJNA510416
SRR8494660,PRJNA517401
SRR8494662,PRJNA517401
SRR8494664,PRJNA517401
SRR8494666,PRJNA517401
SRR8494668,PRJNA517401
SRR8494670,PRJNA517401
SRR8494672,PRJNA517401
SRR8494674,PRJNA517401
SRR8494676,PRJNA517401
SRR8494678,PRJNA517401
SRR8494680,PRJNA517401
SRR8494682,PRJNA517401
SRR8494684,PRJNA517401
SRR8494686,PRJNA517401
SRR8494688,PRJNA517401
SRR8494690,PRJNA517401
SRR8494692,PRJNA517401
SRR8494694,PRJNA517401
SRR8494696,PRJNA517401
SRR8494698,PRJNA517401
SRR8494700,PRJNA517401
SRR8494702,PRJNA517401
SRR8494704,PRJNA517401
SRR8494706,PRJNA517401
SRR8728404,PRJNA527039
SRR8728405,PRJNA527039
SRR8728406,PRJNA527039
SRR8728407,PRJNA527039
SRR8836119,PRJNA530508
SRR8836120,PRJNA530508
SRR9693978,PRJNA553494
SRR9693979,PRJNA553494
SRR9693980,PRJNA553494
SRR9693981,PRJNA553494
SRR9952647,PRJNA559859
SRR9952648,PRJNA559859
SRR9952649,PRJNA559859
SRR9952650,PRJNA559859
SRR9952655,PRJNA559859
SRR9952656,PRJNA559859
SRR9952657,PRJNA559859
SRR9952658,PRJNA559859
SRR9952663,PRJNA559859
SRR9952664,PRJNA559859
SRR9952666,PRJNA559859
SRR9952667,PRJNA559859
SRR10008187,PRJNA561206
SRR10008188,PRJNA561206
SRR10008189,PRJNA561206
SRR10008190,PRJNA561206
SRR10008191,PRJNA561206
SRR10008192,PRJNA561206
SRR10486170,PRJNA590189
SRR10486171,PRJNA590189
SRR10486172,PRJNA590189
SRR10486173,PRJNA590189
SRR10486174,PRJNA590189
SRR10486175,PRJNA590189
SRR10486176,PRJNA590189
SRR10486177,PRJNA590189
SRR10603614,PRJNA594022
SRR10603615,PRJNA594022
SRR10603616,PRJNA594022
SRR10603617,PRJNA594022
SRR10669500,PRJNA594945
SRR10669501,PRJNA594945
SRR10669502,PRJNA594945
SRR10669503,PRJNA594945
SRR10669504,PRJNA594945
SRR10669505,PRJNA594945
SRR12381566,PRJNA598159
SRR12381565,PRJNA598159
SRR12381563,PRJNA598159
SRR12381564,PRJNA598159
SRR12381562,PRJNA598159
SRR12381561,PRJNA598159
SRR12381560,PRJNA598159
SRR12381559,PRJNA598159
SRR10803857,PRJNA598159
SRR10803858,PRJNA598159
SRR10803859,PRJNA598159
SRR10803860,PRJNA598159
SRR10803861,PRJNA598159
SRR10803855,PRJNA598159
SRR10803856,PRJNA598159
