Run,study_accession
SRR6939928,PRJNA448763
SRR6939930,PRJNA448763
SRR6939932,PRJNA448763
SRR6939934,PRJNA448763
SRR6939936,PRJNA448763
SRR6939938,PRJNA448763
SRR6939940,PRJNA448763
SRR6939942,PRJNA448763
SRR6939944,PRJNA448763
SRR6939946,PRJNA448763
SRR6939948,PRJNA448763
SRR6939950,PRJNA448763
SRR6939952,PRJNA448763
SRR6939955,PRJNA448763
SRR6939957,PRJNA448763
SRR6939959,PRJNA448763
SRR6939961,PRJNA448763
SRR6939963,PRJNA448763
SRR6932676,PRJNA448601
SRR6932677,PRJNA448601
SRR6932678,PRJNA448601
SRR6932679,PRJNA448601
SRR6932680,PRJNA448601
SRR6932681,PRJNA448601
SRR6932682,PRJNA448601
SRR6932683,PRJNA448601
SRR6900519,PRJNA445733
SRR6900520,PRJNA445733
SRR6900521,PRJNA445733
SRR6900522,PRJNA445733
SRR6893921,PRJNA445600
SRR6893923,PRJNA445600
SRR6869751,PRJNA439265
SRR6869752,PRJNA439265
SRR6869753,PRJNA439265
SRR6869754,PRJNA439265
SRR6869755,PRJNA439265
SRR6869756,PRJNA439265
SRR6869757,PRJNA439265
SRR6869758,PRJNA439265
SRR6838651,PRJNA438445
SRR6337303,PRJNA420695
SRR6337304,PRJNA420695
SRR6202813,PRJNA415390
SRR6202814,PRJNA415390
SRR6202815,PRJNA415390
SRR6202819,PRJNA415390
SRR6202820,PRJNA415390
SRR6202821,PRJNA415390
SRR6181538,PRJNA414611
SRR6181539,PRJNA414611
SRR6181540,PRJNA414611
SRR6181541,PRJNA414611
SRR6181542,PRJNA414611
SRR6181543,PRJNA414611
SRR6181544,PRJNA414611
SRR6181545,PRJNA414611
SRR6181546,PRJNA414611
SRR6181547,PRJNA414611
SRR6181548,PRJNA414611
SRR6181549,PRJNA414611
SRR6181550,PRJNA414611
SRR6181551,PRJNA414611
SRR6181552,PRJNA414611
SRR6181553,PRJNA414611
SRR6181554,PRJNA414611
SRR6181555,PRJNA414611
SRR6181556,PRJNA414611
SRR6181557,PRJNA414611
SRR6181558,PRJNA414611
SRR6181559,PRJNA414611
SRR6181560,PRJNA414611
SRR6181561,PRJNA414611
SRR6181563,PRJNA414611
SRR6181564,PRJNA414611
SRR6181565,PRJNA414611
SRR6181566,PRJNA414611
SRR6181567,PRJNA414611
SRR6181568,PRJNA414611
SRR6181569,PRJNA414611
SRR6181570,PRJNA414611
SRR6181571,PRJNA414611
SRR6181572,PRJNA414611
SRR6181573,PRJNA414611
SRR6181574,PRJNA414611
SRR6130308,PRJNA413138
SRR6107148,PRJNA412370
SRR6107149,PRJNA412370
SRR6107150,PRJNA412370
SRR6107151,PRJNA412370
SRR6053327,PRJNA408071
SRR6053328,PRJNA408071
SRR6053329,PRJNA408071
SRR6053333,PRJNA408071
SRR6053334,PRJNA408071
SRR5990809,PRJNA401882
SRR5990810,PRJNA401882
SRR5990811,PRJNA401882
SRR5990815,PRJNA401882
SRR5990816,PRJNA401882
SRR5990817,PRJNA401882
SRR5990821,PRJNA401882
SRR5990822,PRJNA401882
SRR5990823,PRJNA401882
SRR5990827,PRJNA401882
SRR5990828,PRJNA401882
SRR5990829,PRJNA401882
SRR5990833,PRJNA401882
SRR5990834,PRJNA401882
SRR5990835,PRJNA401882
SRR5990839,PRJNA401882
SRR5990840,PRJNA401882
SRR5990841,PRJNA401882
SRR5990843,PRJNA401882
SRR5990845,PRJNA401882
SRR5990847,PRJNA401882
SRR5990849,PRJNA401882
SRR5937640,PRJNA398585
SRR5937641,PRJNA398585
SRR5937642,PRJNA398585
SRR5937643,PRJNA398585
SRR5937644,PRJNA398585
SRR5937645,PRJNA398585
SRR5906459,PRJNA397422
SRR5906460,PRJNA397422
SRR5906461,PRJNA397422
SRR5906462,PRJNA397422
SRR5906463,PRJNA397422
SRR5906464,PRJNA397422
SRR5906465,PRJNA397422
SRR5906466,PRJNA397422
SRR5906467,PRJNA397422
SRR5906468,PRJNA397422
SRR5882586,PRJNA396456
SRR5859396,PRJNA395384
SRR5859397,PRJNA395384
SRR5859398,PRJNA395384
SRR5859399,PRJNA395384
SRR5859408,PRJNA395384
SRR5859409,PRJNA395384
SRR5859410,PRJNA395384
SRR5859411,PRJNA395384
SRR5413155,PRJNA381596
SRR5413156,PRJNA381596
SRR5413157,PRJNA381596
SRR5413158,PRJNA381596
SRR5382420,PRJNA380795
SRR5382421,PRJNA380795
SRR5382422,PRJNA380795
SRR5382423,PRJNA380795
SRR5382424,PRJNA380795
SRR5227448,PRJNA369756
SRR5227449,PRJNA369756
SRR6327777,PRJNA369756
SRR5144785,PRJNA360112
SRR5144786,PRJNA360112
SRR5144787,PRJNA360112
SRR5144788,PRJNA360112
SRR5137678,PRJNA359690
SRR5137679,PRJNA359690
SRR5137680,PRJNA359690
SRR5137681,PRJNA359690
SRR5137682,PRJNA359690
SRR5137683,PRJNA359690
SRR5137684,PRJNA359690
SRR5137685,PRJNA359690
SRR5137686,PRJNA359690
SRR5137687,PRJNA359690
SRR5137688,PRJNA359690
SRR5137689,PRJNA359690
SRR10103857,PRJNA354729
SRR10103858,PRJNA354729
SRR10103859,PRJNA354729
SRR10103860,PRJNA354729
SRR5013257,PRJNA353260
SRR5013258,PRJNA353260
SRR5013260,PRJNA353260
SRR4450327,PRJNA350543
SRR4450328,PRJNA350543
SRR4450329,PRJNA350543
SRR4450330,PRJNA350543
SRR4450331,PRJNA350543
SRR4450332,PRJNA350543
SRR4293693,PRJNA344393
SRR4293694,PRJNA344393
SRR4293695,PRJNA344393
SRR4293696,PRJNA344393
SRR3356523,PRJNA318051
SRR3356527,PRJNA318051
SRR3356528,PRJNA318051
SRR3286543,PRJNA316125
SRR3286544,PRJNA316125
SRR3286545,PRJNA316125
SRR3208864,PRJNA314508
SRR3208865,PRJNA314508
SRR3208866,PRJNA314508
SRR3208867,PRJNA314508
SRR3208868,PRJNA314508
SRR3208869,PRJNA314508
SRR3208870,PRJNA314508
SRR3208871,PRJNA314508
SRR3208872,PRJNA314508
SRR3208873,PRJNA314508
SRR3208874,PRJNA314508
SRR3208875,PRJNA314508
SRR3208881,PRJNA314507
SRR3208882,PRJNA314507
SRR3208885,PRJNA314507
SRR3208886,PRJNA314507
SRR3208889,PRJNA314507
SRR3208890,PRJNA314507
SRR3208893,PRJNA314507
SRR3208894,PRJNA314507
SRR3208897,PRJNA314507
SRR3208898,PRJNA314507
SRR3208901,PRJNA314507
SRR3208902,PRJNA314507
SRR3208905,PRJNA314507
SRR3208906,PRJNA314507
SRR3208909,PRJNA314507
SRR3208910,PRJNA314507
SRR3208913,PRJNA314507
SRR3208914,PRJNA314507
SRR3208917,PRJNA314507
SRR3208918,PRJNA314507
SRR3208921,PRJNA314507
SRR3208922,PRJNA314507
SRR3208925,PRJNA314507
SRR3208926,PRJNA314507
SRR2873530,PRJNA300627
SRR2873531,PRJNA300627
SRR2873532,PRJNA300627
SRR2873533,PRJNA300627
SRR2873534,PRJNA300627
SRR2873535,PRJNA300627
SRR2873536,PRJNA300627
SRR2873537,PRJNA300627
SRR2873538,PRJNA300627
SRR2873539,PRJNA300627
SRR2818787,PRJNA299827
SRR2818789,PRJNA299827
SRR2818791,PRJNA299827
SRR2732970,PRJNA299254
SRR2733100,PRJNA299254
SRR2536838,PRJNA297338
SRR2536839,PRJNA297338
SRR2536840,PRJNA297338
SRR2536841,PRJNA297338
SRR2536842,PRJNA297338
SRR2536843,PRJNA297338
SRR2536844,PRJNA297338
SRR2536845,PRJNA297338
SRR2536846,PRJNA297338
SRR2536856,PRJNA297338
SRR2536857,PRJNA297338
SRR2536858,PRJNA297338
SRR2536859,PRJNA297338
SRR2536860,PRJNA297338
SRR2536861,PRJNA297338
SRR2536862,PRJNA297338
SRR2536863,PRJNA297338
SRR2536864,PRJNA297338
SRR2536865,PRJNA297338
SRR2536866,PRJNA297338
SRR2536867,PRJNA297338
SRR5512735,PRJNA292112
SRR5512736,PRJNA292112
SRR5512737,PRJNA292112
SRR5512738,PRJNA292112
SRR2146889,PRJNA292020
SRR2146890,PRJNA292020
SRR2146891,PRJNA292020
SRR2146892,PRJNA292020
SRR2146893,PRJNA292020
SRR2146894,PRJNA292020
SRR2096964,PRJNA289569
SRR2096965,PRJNA289569
SRR2096966,PRJNA289569
SRR2096967,PRJNA289569
SRR2096968,PRJNA289569
SRR2096969,PRJNA289569
SRR2096970,PRJNA289569
SRR2096971,PRJNA289569
SRR2096972,PRJNA289569
SRR2096973,PRJNA289569
SRR2096974,PRJNA289569
SRR2096975,PRJNA289569
SRR2075925,PRJNA287879
SRR2075926,PRJNA287879
SRR2075927,PRJNA287879
SRR2075928,PRJNA287879
SRR2075929,PRJNA287879
SRR2075935,PRJNA287879
SRR2075936,PRJNA287879
SRR2075937,PRJNA287879
SRR2075938,PRJNA287879
SRR2075939,PRJNA287879
SRR2064443,PRJNA287138
SRR2064444,PRJNA287138
SRR2064445,PRJNA287138
SRR2064446,PRJNA287138
SRR2064447,PRJNA287138
SRR2064448,PRJNA287138
SRR2064449,PRJNA287137
SRR2064450,PRJNA287137
SRR2064451,PRJNA287137
SRR2064452,PRJNA287137
SRR2064453,PRJNA287137
SRR2064454,PRJNA287137
SRR2064455,PRJNA287137
SRR2064456,PRJNA287137
SRR2064437,PRJNA287136
SRR2064438,PRJNA287136
SRR2064439,PRJNA287136
SRR2064440,PRJNA287136
SRR2064441,PRJNA287136
SRR2064442,PRJNA287136
SRR2064017,PRJNA287112
SRR2064018,PRJNA287112
SRR2064019,PRJNA287112
SRR2064020,PRJNA287112
SRR2064021,PRJNA287112
SRR2064022,PRJNA287112
SRR2064023,PRJNA287112
SRR2052911,PRJNA285961
SRR2052912,PRJNA285961
SRR2052913,PRJNA285961
SRR2052914,PRJNA285961
SRR2052915,PRJNA285961
SRR2052916,PRJNA285961
SRR2052917,PRJNA285961
SRR2052918,PRJNA285961
SRR2052919,PRJNA285961
SRR2052920,PRJNA285961
SRR2052921,PRJNA285961
SRR2052922,PRJNA285961
SRR2052923,PRJNA285961
SRR2052924,PRJNA285961
SRR2052925,PRJNA285961
SRR2052926,PRJNA285961
SRR2052927,PRJNA285961
SRR2052928,PRJNA285961
SRR2052929,PRJNA285961
SRR2052930,PRJNA285961
SRR2052931,PRJNA285961
SRR2052932,PRJNA285961
SRR2052933,PRJNA285961
SRR2052934,PRJNA285961
SRR2052935,PRJNA285961
SRR2052936,PRJNA285961
SRR2052937,PRJNA285961
SRR2052938,PRJNA285961
SRR2052939,PRJNA285961
SRR2052940,PRJNA285961
SRR2052941,PRJNA285961
SRR2052942,PRJNA285961
SRR2052943,PRJNA285961
SRR2052944,PRJNA285961
SRR2052945,PRJNA285961
SRR2052946,PRJNA285961
SRR2052947,PRJNA285961
SRR2052948,PRJNA285961
SRR2052949,PRJNA285961
SRR2052950,PRJNA285961
SRR2052951,PRJNA285961
SRR2052952,PRJNA285961
SRR2052953,PRJNA285961
SRR2052954,PRJNA285961
SRR2052955,PRJNA285961
SRR2052956,PRJNA285961
SRR2052957,PRJNA285961
SRR2052958,PRJNA285961
SRR2052983,PRJNA285961
SRR2052984,PRJNA285961
SRR2052985,PRJNA285961
SRR2052986,PRJNA285961
SRR2052987,PRJNA285961
SRR2052988,PRJNA285961
SRR2052989,PRJNA285961
SRR2052990,PRJNA285961
SRR2052991,PRJNA285961
SRR2052992,PRJNA285961
SRR2052993,PRJNA285961
SRR2052994,PRJNA285961
SRR2052995,PRJNA285961
SRR2052996,PRJNA285961
SRR2052997,PRJNA285961
SRR2052998,PRJNA285961
SRR2052999,PRJNA285961
SRR2053000,PRJNA285961
SRR2053001,PRJNA285961
SRR2053002,PRJNA285961
SRR2053003,PRJNA285961
SRR2053004,PRJNA285961
SRR2033088,PRJNA284399
SRR2033089,PRJNA284399
SRR2033090,PRJNA284399
SRR2033091,PRJNA284399
SRR2033092,PRJNA284399
SRR2033093,PRJNA284399
SRR1976443,PRJNA281177
SRR1976444,PRJNA281177
SRR1976445,PRJNA281177
SRR1976446,PRJNA281177
SRR1976447,PRJNA281177
SRR1976448,PRJNA281177
SRR1916542,PRJNA278390
SRR1916543,PRJNA278390
SRR1916544,PRJNA278390
SRR1916545,PRJNA278390
SRR1916546,PRJNA278390
SRR1916547,PRJNA278390
SRR1916548,PRJNA278390
SRR1916549,PRJNA278390
SRR1916550,PRJNA278390
SRR1916551,PRJNA278390
SRR1910731,PRJNA278009
SRR1910732,PRJNA278009
SRR1910735,PRJNA278009
SRR1910736,PRJNA278009
SRR1803146,PRJNA275386
SRR1803147,PRJNA275386
SRR1803148,PRJNA275386
SRR1803149,PRJNA275386
SRR1803150,PRJNA275386
SRR1803151,PRJNA275386
SRR1803152,PRJNA275386
SRR1803153,PRJNA275386
SRR1803154,PRJNA275386
SRR1803155,PRJNA275386
SRR1803156,PRJNA275386
SRR1803157,PRJNA275386
SRR1803158,PRJNA275386
SRR1803159,PRJNA275386
SRR1803160,PRJNA275386
SRR1803161,PRJNA275386
SRR1803162,PRJNA275386
SRR1803163,PRJNA275386
SRR1803164,PRJNA275386
SRR1803165,PRJNA275386
SRR1803166,PRJNA275386
SRR1803167,PRJNA275386
SRR1803168,PRJNA275386
SRR1803169,PRJNA275386
SRR1803170,PRJNA275386
SRR1803171,PRJNA275386
SRR1803172,PRJNA275386
SRR1803173,PRJNA275386
SRR1803174,PRJNA275386
SRR1803175,PRJNA275386
SRR1803176,PRJNA275386
SRR1803177,PRJNA275386
SRR1803178,PRJNA275386
SRR1803179,PRJNA275386
SRR1803180,PRJNA275386
SRR1803181,PRJNA275386
SRR1803182,PRJNA275386
SRR1803183,PRJNA275386
SRR1803184,PRJNA275386
SRR1803185,PRJNA275386
SRR1803186,PRJNA275386
SRR1803187,PRJNA275386
SRR1803188,PRJNA275386
SRR1803189,PRJNA275386
SRR1803190,PRJNA275386
SRR1803191,PRJNA275386
SRR1803192,PRJNA275386
SRR1803193,PRJNA275386
SRR1803194,PRJNA275386
SRR1803195,PRJNA275386
SRR1802129,PRJNA275305
SRR1802130,PRJNA275305
SRR1802131,PRJNA275305
SRR1802132,PRJNA275305
SRR1802133,PRJNA275305
SRR1802134,PRJNA275305
SRR1802135,PRJNA275305
SRR1802136,PRJNA275305
SRR1802137,PRJNA275305
SRR1802138,PRJNA275305
SRR1802139,PRJNA275305
SRR1802140,PRJNA275305
SRR1802141,PRJNA275305
SRR1802142,PRJNA275305
SRR1802146,PRJNA275305
SRR1802147,PRJNA275305
SRR1802148,PRJNA275305
SRR1802149,PRJNA275305
SRR1802150,PRJNA275305
SRR1802151,PRJNA275305
SRR1802152,PRJNA275305
SRR1802153,PRJNA275305
SRR1802154,PRJNA275305
SRR1802155,PRJNA275305
SRR1802156,PRJNA275305
SRR1802157,PRJNA275305
SRR1795425,PRJNA274997
SRR1795426,PRJNA274997
SRR1795427,PRJNA274997
SRR1795428,PRJNA274997
SRR1795429,PRJNA274997
SRR1795430,PRJNA274997
SRR1795431,PRJNA274997
SRR1795432,PRJNA274997
SRR1795433,PRJNA274997
SRR1795434,PRJNA274997
SRR1795435,PRJNA274997
SRR1795436,PRJNA274997
SRR1795437,PRJNA274997
SRR1795438,PRJNA274997
SRR1795439,PRJNA274997
SRR1795440,PRJNA274997
SRR1758378,PRJNA272597
SRR1758379,PRJNA272597
SRR1758380,PRJNA272597
SRR1758381,PRJNA272597
SRR1758390,PRJNA272597
SRR1758391,PRJNA272597
SRR1758392,PRJNA272597
SRR1758393,PRJNA272597
SRR1758394,PRJNA272597
SRR1758395,PRJNA272597
SRR1758396,PRJNA272597
SRR1758397,PRJNA272597
SRR1758406,PRJNA272597
SRR1758407,PRJNA272597
SRR1758408,PRJNA272597
SRR1758409,PRJNA272597
SRR1758410,PRJNA272597
SRR1758411,PRJNA272597
SRR1758412,PRJNA272597
SRR1758413,PRJNA272597
SRR1660328,PRJNA268222
SRR1660329,PRJNA268222
SRR1660330,PRJNA268222
SRR1660331,PRJNA268222
SRR1660332,PRJNA268222
SRR1660333,PRJNA268222
SRR1660334,PRJNA268222
SRR1660335,PRJNA268222
SRR1610244,PRJNA263582
SRR1610245,PRJNA263582
SRR1610246,PRJNA263582
SRR1610247,PRJNA263582
SRR1610248,PRJNA263582
SRR1610249,PRJNA263582
SRR1610250,PRJNA263582
SRR1610251,PRJNA263582
SRR1610252,PRJNA263582
SRR1610253,PRJNA263582
SRR1610254,PRJNA263582
SRR1610255,PRJNA263582
SRR1610256,PRJNA263582
SRR1610257,PRJNA263582
SRR1610258,PRJNA263582
SRR1610259,PRJNA263582
SRR2086025,PRJNA263582
SRR2086026,PRJNA263582
SRR2086027,PRJNA263582
SRR2086028,PRJNA263582
SRR2086029,PRJNA263582
SRR2086030,PRJNA263582
SRR2086031,PRJNA263582
SRR1585486,PRJNA262009
SRR1585487,PRJNA262009
SRR1585488,PRJNA262009
SRR1585489,PRJNA262009
SRR1585490,PRJNA262009
SRR1585491,PRJNA262009
SRR1585492,PRJNA262009
SRR1585493,PRJNA262009
SRR1585494,PRJNA262009
SRR1585495,PRJNA262009
SRR1585496,PRJNA262009
SRR1585497,PRJNA262009
SRR1585498,PRJNA262009
SRR1585499,PRJNA262009
SRR1585500,PRJNA262009
SRR1585501,PRJNA262009
SRR1585502,PRJNA262009
SRR1585503,PRJNA262009
SRR1585504,PRJNA262009
SRR1585505,PRJNA262009
SRR1585506,PRJNA262009
SRR1585507,PRJNA262009
SRR1585508,PRJNA262009
SRR1585509,PRJNA262009
SRR1585510,PRJNA262009
SRR1585511,PRJNA262009
SRR1585512,PRJNA262009
SRR1585513,PRJNA262009
SRR1585514,PRJNA262009
SRR1585515,PRJNA262009
SRR1585516,PRJNA262009
SRR1585517,PRJNA262009
SRR1585518,PRJNA262009
SRR1585519,PRJNA262009
SRR1585520,PRJNA262009
SRR1585521,PRJNA262009
SRR1585522,PRJNA262009
SRR1585523,PRJNA262009
SRR1585524,PRJNA262009
SRR1585525,PRJNA262009
SRR1585526,PRJNA262009
SRR1585527,PRJNA262009
SRR1585528,PRJNA262009
SRR1585529,PRJNA262009
SRR1585530,PRJNA262009
SRR1585531,PRJNA262009
SRR1585532,PRJNA262009
SRR1585533,PRJNA262009
SRR1585534,PRJNA262009
SRR1585535,PRJNA262009
SRR1585536,PRJNA262009
SRR1585537,PRJNA262009
SRR1585538,PRJNA262009
SRR1585539,PRJNA262009
SRR1585540,PRJNA262009
SRR1585541,PRJNA262009
SRR1585542,PRJNA262009
SRR1585543,PRJNA262009
SRR1585544,PRJNA262009
SRR1585545,PRJNA262009
SRR1585546,PRJNA262009
SRR1585547,PRJNA262009
SRR1585548,PRJNA262009
SRR1585549,PRJNA262009
SRR1585550,PRJNA262009
SRR1585551,PRJNA262009
SRR1585552,PRJNA262009
SRR1585553,PRJNA262009
SRR1585554,PRJNA262009
SRR1585555,PRJNA262009
SRR1585556,PRJNA262009
SRR1585557,PRJNA262009
SRR1573930,PRJNA260909
SRR1573931,PRJNA260909
SRR1573932,PRJNA260909
SRR1573933,PRJNA260909
SRR1573934,PRJNA260909
SRR1573937,PRJNA260909
SRR1573938,PRJNA260909
SRR1573939,PRJNA260909
SRR1573940,PRJNA260909
SRR1562929,PRJNA260073
SRR1562930,PRJNA260073
SRR1535516,PRJNA257365
SRR1535517,PRJNA257365
SRR1535518,PRJNA257365
SRR1535519,PRJNA257365
SRR1535520,PRJNA257365
SRR1535521,PRJNA257365
SRR1535522,PRJNA257365
SRR1535523,PRJNA257365
SRR1535524,PRJNA257365
SRR1535525,PRJNA257365
SRR1535526,PRJNA257365
SRR1535527,PRJNA257365
SRR1535528,PRJNA257365
SRR1535529,PRJNA257365
SRR1535530,PRJNA257365
SRR1535531,PRJNA257365
SRR1535532,PRJNA257365
SRR1535533,PRJNA257365
SRR1535534,PRJNA257365
SRR1535535,PRJNA257365
SRR1535536,PRJNA257365
SRR1535537,PRJNA257365
SRR1535538,PRJNA257365
SRR1535539,PRJNA257365
SRR1535540,PRJNA257365
SRR1535541,PRJNA257365
SRR1535542,PRJNA257365
SRR1535543,PRJNA257365
SRR1535544,PRJNA257365
SRR1535545,PRJNA257365
SRR1535546,PRJNA257365
SRR1535547,PRJNA257365
SRR1535548,PRJNA257365
SRR1535549,PRJNA257365
SRR1535550,PRJNA257365
SRR1535551,PRJNA257365
SRR1528630,PRJNA256321
SRR1528631,PRJNA256321
SRR1528632,PRJNA256320
SRR1528633,PRJNA256320
SRR2064566,PRJNA256320
SRR2064567,PRJNA256320
SRR2874255,PRJNA256320
SRR2874256,PRJNA256320
SRR1528650,PRJNA256319
SRR1528651,PRJNA256319
SRR1528654,PRJNA256319
SRR1528655,PRJNA256319
SRR1528656,PRJNA256319
SRR1528657,PRJNA256319
SRR1528660,PRJNA256318
SRR1528661,PRJNA256318
SRR1528662,PRJNA256318
SRR1528663,PRJNA256318
SRR1528664,PRJNA256318
SRR1528665,PRJNA256318
SRR1528666,PRJNA256318
SRR1528667,PRJNA256318
SRR1528672,PRJNA256318
SRR1528673,PRJNA256318
SRR1528674,PRJNA256318
SRR1528675,PRJNA256318
SRR1528676,PRJNA256317
SRR1528677,PRJNA256317
SRR1528680,PRJNA256317
SRR1528681,PRJNA256317
SRR1528682,PRJNA256317
SRR1528683,PRJNA256317
SRR1528686,PRJNA256316
SRR1528687,PRJNA256316
SRR1528688,PRJNA256316
SRR1528689,PRJNA256316
SRR1528690,PRJNA256316
SRR1528691,PRJNA256316
SRR1528692,PRJNA256316
SRR1528693,PRJNA256316
SRR1528694,PRJNA256316
SRR1528695,PRJNA256316
SRR1528696,PRJNA256316
SRR1528697,PRJNA256316
SRR2064430,PRJNA256316
SRR2064431,PRJNA256316
SRR2064432,PRJNA256316
SRR2064433,PRJNA256316
SRR2064434,PRJNA256316
SRR2064435,PRJNA256316
SRR2874123,PRJNA256316
SRR2874124,PRJNA256316
SRR2874125,PRJNA256316
SRR2874126,PRJNA256316
SRR2874127,PRJNA256316
SRR2874128,PRJNA256316
SRR2874129,PRJNA256316
SRR2874130,PRJNA256316
SRR1507056,PRJNA254361
SRR1507057,PRJNA254361
SRR1507058,PRJNA254361
SRR1333393,PRJNA251587
SRR1333394,PRJNA251587
SRR1257225,PRJNA244941
SRR1257226,PRJNA244941
SRR1257227,PRJNA244941
SRR1257228,PRJNA244941
SRR1257229,PRJNA244941
SRR1257230,PRJNA244941
SRR1257231,PRJNA244941
SRR1257232,PRJNA244941
SRR1257233,PRJNA244941
SRR1257234,PRJNA244941
SRR1257235,PRJNA244941
SRR1257236,PRJNA244941
SRR1257237,PRJNA244941
SRR1257238,PRJNA244941
SRR1257239,PRJNA244941
SRR1257240,PRJNA244941
SRR1257241,PRJNA244941
SRR1257242,PRJNA244941
SRR1257243,PRJNA244941
SRR1257244,PRJNA244941
SRR1257245,PRJNA244941
SRR1257246,PRJNA244941
SRR1257247,PRJNA244941
SRR1257248,PRJNA244941
SRR1257249,PRJNA244941
SRR1257250,PRJNA244941
SRR1257251,PRJNA244941
SRR1257252,PRJNA244941
SRR1257253,PRJNA244941
SRR1257254,PRJNA244941
SRR1257255,PRJNA244941
SRR1257256,PRJNA244941
SRR1257257,PRJNA244941
SRR1257258,PRJNA244941
SRR1257259,PRJNA244941
SRR1257260,PRJNA244941
SRR1257261,PRJNA244941
SRR1257262,PRJNA244941
SRR1257263,PRJNA244941
SRR1257264,PRJNA244941
SRR1257265,PRJNA244941
SRR1257266,PRJNA244941
SRR1257267,PRJNA244941
SRR1257268,PRJNA244941
SRR1257269,PRJNA244941
SRR1257270,PRJNA244941
SRR1257271,PRJNA244941
SRR1257272,PRJNA244941
SRR1204655,PRJNA242628
SRR1204656,PRJNA242628
SRR1173905,PRJNA238879
SRR1173907,PRJNA238879
SRR1173909,PRJNA238879
SRR1173910,PRJNA238879
SRR1173913,PRJNA238879
SRR1173914,PRJNA238879
SRR1598971,PRJNA223608
SRR1598975,PRJNA223608
SRR1598981,PRJNA223608
SRR1562539,PRJNA223060
SRR1562540,PRJNA223060
SRR1562541,PRJNA223060
SRR1562542,PRJNA223060
SRR1562543,PRJNA223060
SRR970490,PRJNA218051
SRR970538,PRJNA218051
SRR970561,PRJNA218051
SRR970565,PRJNA218051
SRR970587,PRJNA218051
SRR970588,PRJNA218051
SRR948150,PRJNA214026
SRR948151,PRJNA214026
SRR948152,PRJNA214026
SRR948153,PRJNA214026
SRR948156,PRJNA214026
SRR948157,PRJNA214026
SRR948158,PRJNA214026
SRR948159,PRJNA214026
SRR944653,PRJNA213675
SRR944655,PRJNA213675
SRR944659,PRJNA213675
SRR944662,PRJNA213675
SRR935448,PRJNA212323
SRR935449,PRJNA212323
SRR935452,PRJNA212323
SRR935453,PRJNA212323
SRR935454,PRJNA212323
SRR935455,PRJNA212323
SRR931815,PRJNA211752
SRR931817,PRJNA211752
SRR931819,PRJNA211752
SRR931821,PRJNA211752
SRR931823,PRJNA211752
SRR931825,PRJNA211752
SRR810100,PRJNA196335
SRR810101,PRJNA196335
SRR810102,PRJNA196335
SRR810103,PRJNA196335
SRR810104,PRJNA196335
SRR627620,PRJNA182756
SRR627621,PRJNA182756
SRR627622,PRJNA182756
SRR627623,PRJNA182756
SRR627624,PRJNA182756
SRR627625,PRJNA182756
SRR627626,PRJNA182756
SRR627627,PRJNA182756
SRR619082,PRJNA181016
SRR619083,PRJNA181016
SRR619084,PRJNA181016
SRR619085,PRJNA181016
SRR619086,PRJNA181016
SRR619087,PRJNA181016
SRR619088,PRJNA181016
SRR619089,PRJNA181016
SRR619090,PRJNA181016
SRR619091,PRJNA181016
SRR619092,PRJNA181016
SRR619093,PRJNA181016
SRR619094,PRJNA181016
SRR619095,PRJNA181016
SRR619096,PRJNA181016
SRR619097,PRJNA181016
SRR619098,PRJNA181016
SRR619099,PRJNA181016
SRR619100,PRJNA181016
SRR618770,PRJNA171327
SRR618771,PRJNA171327
SRR618772,PRJNA171327
SRR618773,PRJNA171327
SRR964946,PRJNA171327
SRR493747,PRJNA163111
SRR493748,PRJNA163111
SRR493749,PRJNA163111
SRR403883,PRJNA152347
SRR403885,PRJNA152347
SRR403887,PRJNA152347
SRR403889,PRJNA152347
SRR403891,PRJNA152347
SRR403893,PRJNA152347
SRR057511,PRJNA129385
SRR057512,PRJNA129385
SRR057516,PRJNA129385
SRR057517,PRJNA129385
SRR057521,PRJNA129385
SRR057522,PRJNA129385
SRR057526,PRJNA129385
SRR057529,PRJNA129385
SRR057532,PRJNA129385
SRR5680913,PRJNA390315
SRR5680914,PRJNA390315
SRR5680917,PRJNA390315
SRR5680918,PRJNA390315
SRR5680921,PRJNA390315
SRR5680922,PRJNA390315
SRR5943474,PRJNA398679
SRR5943475,PRJNA398679
SRR5943476,PRJNA398679
SRR5943477,PRJNA398679
SRR648667,PRJNA147613
SRR648668,PRJNA147613
SRR648669,PRJNA147613
SRR648670,PRJNA147613
SRR525273,PRJNA171135
SRR525274,PRJNA171135
SRR525275,PRJNA171135
SRR525276,PRJNA171135
SRR525277,PRJNA171135
SRR525278,PRJNA171135
SRR1158798,PRJNA201228
SRR1158799,PRJNA201228
SRR1158800,PRJNA201228
SRR1514697,PRJNA201228
SRR837789,PRJNA201228
SRR1032185,PRJNA229103
SRR1032186,PRJNA229103
SRR1032187,PRJNA229103
SRR1032188,PRJNA229103
SRR1032189,PRJNA229103
SRR1032190,PRJNA229103
SRR1039861,PRJNA230112
SRR1042900,PRJNA230610
SRR1042901,PRJNA230610
SRR1042902,PRJNA230610
SRR1248252,PRJNA244865
SRR1248253,PRJNA244865
SRR1248254,PRJNA244865
SRR1248255,PRJNA244865
SRR1551155,PRJNA258219
SRR1551159,PRJNA258219
SRR1551163,PRJNA258219
SRR1551165,PRJNA258219
SRR1551167,PRJNA258219
SRR1661491,PRJNA268354
